# === LISTA DE NODOS (RUTA SAN CRISTOBAL) ===
NODO,1,Plaza Tigo,14.573196832842568, -90.48119026444671
NODO,2,CAES,14.571033496440641, -90.48320320843665
NODO,3,CAES,14.572806017413356, -90.48646911444807
NODO,4,Hospital Rosell CAES,14.576283680066094, -90.48287478172908
NODO,5,CAES,14.580157664197634, -90.48283709104116
NODO,6,Multimedica Z15,14.582176792627571, -90.48528041581176
NODO,7,Restaurante Giratorio VH,14.58993049919999, -90.49110996326183
NODO,8,Krispy Kreme VH,14.594832391343468, -90.49470888930738
NODO,9,Parque 15,14.605104943426092, -90.50112656982444
NODO,10,Campo Marte,14.611895429563445, -90.50619181667174
NODO,11,Cruce Z5,14.614574527263274, -90.50469903610639
NODO,12,Avenida de la Barranquilla,14.617586929910416, -90.51107844020248
NODO,13,Avenida de la Barranquilla,14.61480910112285, -90.51081050522991
NODO,14,La Reforma,14.615216518203304, -90.51371951350177
NODO,15,La Reforma,14.609845959554065, -90.51481677100118
NODO,16,5a Calle,14.609413839912307, -90.51596506372823
NODO,17,5a Calle/6a Avenida,14.610018807135573, -90.51907821292806
NODO,601,11ave,14.612245159439926, -90.52736605720058
NODO,602,MSPAS,14.61276830643022, -90.52794538725128
NODO,603,AutoRepuestos cali,14.612979361059512, -90.52825453438255
NODO,604,Importadora Sandoval,14.61370587910997, -90.52911107275779
NODO,605,Multimaderas y mas,14.614518798805452, -90.52981376405815
NODO,606,Topografia Guatemala,14.615288568854407, -90.53038825707483
NODO,607,Elohim,14.615698851887595, -90.5307083614143
NODO,608,Avenida Bolivar,14.616035606452991, -90.53093836083437
NODO,609,Colchoneria Tonito,14.6156294245854, -90.53151637687779
NODO,610,Bolivar Tvs,14.615219348835446, -90.5321453548913
NODO,611,Estacion PNC 112,14.614060934767238, -90.53415603796815
NODO,612,El guarda,14.611600707048856, -90.53753998871304
NODO,613,Centro Comercial Aguilar Batres,14.605628908032571, -90.54422972835762
NODO,614,Calle Mariscal,14.605341128975798, -90.54456730526218
NODO,615,DIC,14.606040926863885, -90.54851548995998
NODO,616,Rotonda,14.606175952159713, -90.54934920105424
NODO,617,Rotonda,14.60628896285387, -90.54939236072205
NODO,618,rotonda,14.606299608785829, -90.54951168450958
NODO,619,Rotonda,14.606260300726792, -90.54956669192936
NODO,620,Diag 17,14.60620128900629, -90.54959845541559
NODO,621,Avenida Mariscal,14.60603525514471, -90.54985578081629
NODO,622,Helios,14.60541576132382, -90.5511154952896
NODO,623,Corquim,14.604805654881348, -90.55232265888885
NODO,624,Super Limpio,14.603947512775084, -90.55405712123438
NODO,625,FUMOCCSA,14.603394016044618, -90.55515010286129
NODO,626,Pranzo,14.602160186632913, -90.55759207991416
NODO,627,DIAG17,14.601222710609493, -90.55939324584037
NODO,628,Fin Diag17,14.599118597757574, -90.5635581885388
NODO,629,32 calle,14.597582015247541, -90.56398672593029
NODO,630,32/10A Avenida,14.597167310744558, -90.56354916669947
NODO,631,BRYAUTO,14.594785851780937, -90.56503720443581
NODO,632,CRUCE,14.594497737705566, -90.56517704295288
NODO,633,CURVA,14.594943078538948, -90.56609575401629
NODO,634,BLVD SAN CRISTOBAL,14.595291011518023, -90.56999815729165
NODO,635,blvd san cristobal,14.593907733876913, -90.57090439760611
NODO,636,blvd san cristobal,14.592659657139377, -90.5727555145211
NODO,637,blvd san cristobal,14.592028269576627, -90.57436383826531
NODO,638,blvd san cristobal,14.590589286481947, -90.57467488200483
NODO,639,blvd san cristobal,14.58998726014213, -90.57563077252793
NODO,640,frater,14.591954852264626, -90.57787635661771
NODO,641,office,14.593239651082154, -90.57890811146972
NODO,642,bk san cristobal,14.594641908667656, -90.5788170742743
NODO,643,trefra,14.59775410964384, -90.57845603560182
NODO,644,Curva,14.598976391112153, -90.5790334333493
NODO,645,Plaza San Cristobal,14.601839995390785, -90.58144226457641
NODO,646,BLVD,14.608781881943537, -90.58803952975107
NODO,647,KFC,14.609349342168745, -90.5926857772464
NODO,648,POPS,14.611988459898367, -90.59557017278689
NODO,649,BLVD,14.613446371941095, -90.59999989611362
NODO,650,CURVA,14.614083659782349, -90.60474538384585
NODO,651,McDermonth,14.616170109757864, -90.6053769126326
NODO,652,Salida San Cristobal,14.617596750850838, -90.60632845972088
NODO,49,Restaurante la Finka,14.617301871512868, -90.60712181907651
NODO,50,CA1,14.616349359859722, -90.60850047451059
NODO,51,CA1,14.616608822746679, -90.60971102714508
NODO,52,Alta Vista,14.618685383493062, -90.61118393269012
NODO,53,Ecobodegas,14.621492603044633, -90.61386491176198
NODO,54,Shell Km20,14.620849573840426, -90.61556970467532
NODO,55,Mezquita Baitul Awal,14.618952283448742, -90.61677743126658
NODO,56,Las Palets,14.617926323628105, -90.61722231533665
NODO,57,CA1,14.615510422211587, -90.61704151906926
NODO,58,Colegio Cientifico Integrado,14.615611567664349, -90.61890978904212
NODO,59,Parada Km21,14.616176864973486, -90.62042020987492
NODO,60,El campestre,14.611939237569944, -90.62213150127582
NODO,61,CA1,14.610290311521217, -90.62495108219261
NODO,62,CA1,14.609154468668379, -90.62561456165929
NODO,63,CA1,14.604251641442511, -90.62572703047898
NODO,64,CA1,14.607883436311273, -90.62796444674042
NODO,65,CA1,14.608221804822922, -90.63266063430805
NODO,66,CA1,14.604205033861795, -90.63521476568104
NODO,67,Mirador Mixco,14.601619852248021, -90.63363762677666
NODO,68,La Galera,14.599527455241489, -90.63951014916515
NODO,69,La Arboleda,14.600178273750137, -90.64153615167024
NODO,70,Gasolinera Puma,14.60605875425491, -90.65001075178438
NODO,71,Cabana los titos,14.612570634556539, -90.6504534791468
NODO,72,Tecnologico Industrial,14.610476103585329, -90.6526238489741
NODO,73,BK San Lucas,14.609619367717123, -90.65325836149945
NODO,74,Las Puertas,14.608639123467194, -90.65900045531606
NODO,75,Cemaco,14.608423380351878, -90.66377050355759
NODO,76,Cruce,14.608285134581692, -90.66702770134417
NODO,77,RN10,14.609013681870463, -90.6673338064447
NODO,78,RN10,14.608371553997555, -90.66655541708334
NODO,79,GRUAS SAN LUCAS,14.604770152374154, -90.66724185085937
NODO,80,RN1O,14.602233914804224, -90.66806283428954
NODO,81,SUPER MAYEN,14.597564743792018, -90.66756212972903
NODO,82,RN10,14.593571767930763, -90.66575119150947
NODO,83,Aldea La Libertad,14.59139862141442, -90.6654173884688
NODO,84,Cafe la Terraza,14.590093707062847, -90.66287692363368
NODO,85,RN10,14.58929884380269, -90.66152265061108
NODO,86,RN10,14.588427728920855, -90.66151895004819
NODO,87,RN10,14.587714188141032, -90.66205872532478
NODO,88,RN10,14.586801284017941, -90.66345675773724
NODO,89,Entre Nubes,14.586185151466283, -90.66389990711082
NODO,90,Casa Monica,14.584539598297441, -90.66399490456833
NODO,91,RN10,14.582602327817728, -90.66411155281695
NODO,92,RN10,14.58093661564956, -90.66523872794419
NODO,93,Palos Verdes,14.579055181602484, -90.66684299036066
NODO,94,Le Suisse Spa,14.578419923376858, -90.66926431742684
NODO,95,El Parador Milpas Altas,14.577577651282585, -90.67402518205253
NODO,96,Santa Lucia,14.57730136271833, -90.67690421478768
NODO,97,RN10,14.577388802142618, -90.67961529529937
NODO,98,Construmuebles Alvarez,14.576336967140472, -90.68241604080656
NODO,99,Valla 5,14.574751780438152, -90.68586359267698
NODO,100,Cañas,14.571086586489248, -90.68943744674847
NODO,101,Cañas,14.56700416062536, -90.69221408112811
NODO,102,Cañas,14.565844033010087, -90.6982680544587
NODO,103,Cañas,14.565844032983309, -90.70036190988846
NODO,104,Cañas,14.560480206506647, -90.70420393604134
NODO,105,Cañas,14.559441086119868, -90.7073254926121
NODO,106,Parqueo,14.559056520134497, -90.71130026620884
NODO,107,Santa Ines,14.558274515924241, -90.71818916306708
NODO,108,Super 24,14.558969725573368, -90.7232297960924
NODO,109,Puente Antigua,14.558302859273029, -90.7258389846317
NODO,110,Parqueo Santo Domingo,14.558525218031201, -90.72607970615456
NODO,111,Calle de los duelos/Calle de la rubia,14.560275195800598, -90.72672659685084
NODO,112,Calle de la rubia/1a Calle Oriente,14.560212202638631, -90.72868331183591
NODO,113,Casa de la ruina Santa Rosa,14.56084304604149, -90.72875304926787
NODO,114,1a calle oriente/1a Avenida,14.560837853926058, -90.72957916964648
NODO,115,1a calle oriente/2a Ave,14.560822277569821, -90.73116167296608
NODO,116,3a Avenida Norte,14.560768977548614, -90.73217288585734
NODO,117,Calle de las animas,14.562797094086992, -90.7321625084093
NODO,118,Calle de las animas/4a AVE,14.562526731546976, -90.73320009397551
NODO,119,MANCHEN,14.562706401075513, -90.73396175479988
NODO,120,IGSS,14.563859684684013, -90.73531003468996
NODO,121,CDAG,14.565674081914691, -90.73550392723247
NODO,122,Subida,14.566294645770219, -90.73634689402137
NODO,123,RICOSUAVE,14.566834900962478, -90.73748561765478
NODO,124,Nuestros Ahijados,14.567986513537674, -90.73614208400727
NODO,125,CASA ANTIGUA,14.56943298677919, -90.73566413874558
NODO,126,La Barra,14.57028204296645, -90.73576402897218
NODO,127,curva,14.571331500416825, -90.7356246196382
NODO,128,Iglesia San Felipe,14.573110386032983, -90.73517108143022
NODO,129,Finca Filadelfia,14.574982679159492, -90.73581592821273
NODO,130,Ingreso UMG,14.574922105231202, -90.73616300751017
NODO,131,Universidad Mariano Galvez,14.579002064979822, -90.73545215683967

# === LISTA DE ARISTAS (Con formula t = d/v) ===
# Formato: ARISTA, Origen, Destino, DistanciaKm, Velocidad Max (km/h), Trafico0h, Trafico1h... Trafico23h
ARISTA,1,2,0.32,15.0,0.14,0.14,0.12,0.15,0.24,0.3,0.51,0.59,0.65,0.47,0.32,0.17,0.12,0.11,0.11,0.12,0.09,0.1,0.12,0.05,0.04,0.04,0.01
ARISTA,2,3,0.4,60.0,0.1,0.14,0.1,0.07,0.14,0.29,0.38,0.75,0.84,0.85,0.69,0.57,0.33,0.36,0.35,0.27,0.17,0.14,0.17,0.17,0.2,0.22,0.14,0.17
ARISTA,3,4,0.55,60.0,0.06,0.06,0.06,0.03,0.08,0.3,0.34,0.71,0.81,0.82,0.66,0.56,0.25,0.42,0.31,0.18,0.11,0.08,0.11,0.16,0.13,0.16,0.11,0.11
ARISTA,4,5,0.43,60.0,0.04,0.04,0.04,0.0,0.08,0.34,0.38,0.73,0.75,0.75,0.64,0.55,0.26,0.48,0.34,0.22,0.19,0.11,0.14,0.17,0.14,0.17,0.11,0.11
ARISTA,5,6,0.35,60.0,0.13,0.09,0.09,0.05,0.17,0.39,0.69,0.61,0.54,0.54,0.61,0.63,0.57,0.59,0.52,0.58,0.66,0.55,0.4,0.37,0.26,0.28,0.23,0.17
ARISTA,6,7,1.07,30.0,0.25,0.25,0.26,0.24,0.25,0.31,0.37,0.42,0.43,0.48,0.43,0.41,0.45,0.46,0.47,0.46,0.55,0.56,0.55,0.44,0.41,0.39,0.34,0.3
ARISTA,7,8,0.67,60.0,0.0,0.0,0.06,0.0,0.0,0.06,0.18,0.26,0.18,0.18,0.21,0.23,0.32,0.31,0.33,0.34,0.55,0.61,0.58,0.35,0.24,0.16,0.14,0.04
ARISTA,8,9,1.34,60.0,0.01,0.0,0.0,0.0,0.0,0.0,0.2,0.58,0.59,0.69,0.48,0.28,0.23,0.22,0.2,0.18,0.49,0.5,0.5,0.22,0.08,0.06,0.01,0.0
ARISTA,9,10,0.93,60.0,0.08,0.08,0.14,0.03,0.0,0.1,0.27,0.78,0.77,0.76,0.64,0.44,0.21,0.24,0.37,0.19,0.23,0.2,0.3,0.21,0.17,0.13,0.07,0.07
ARISTA,10,11,0.34,15.0,0.17,0.15,0.15,0.13,0.14,0.22,0.29,0.64,0.62,0.59,0.39,0.35,0.28,0.35,0.31,0.26,0.36,0.38,0.41,0.31,0.24,0.21,0.19,0.18
ARISTA,11,12,0.76,40.0,0.11,0.07,0.0,0.13,0.1,0.33,0.49,0.73,0.71,0.66,0.53,0.51,0.37,0.37,0.5,0.31,0.31,0.39,0.34,0.32,0.26,0.23,0.17,0.15
ARISTA,12,13,0.31,15.0,0.06,0.07,0.07,0.07,0.02,0.15,0.23,0.31,0.25,0.32,0.47,0.3,0.25,0.22,0.32,0.31,0.18,0.08,0.09,0.22,0.0,0.02,0.15,0.3
ARISTA,13,14,0.32,20.0,0.09,0.13,0.26,0.24,0.0,0.15,0.4,0.52,0.49,0.42,0.43,0.44,0.46,0.48,0.62,0.45,0.44,0.44,0.39,0.33,0.16,0.12,0.08,0.05
ARISTA,14,15,0.61,18.0,0.08,0.09,0.06,0.08,0.08,0.24,0.43,0.53,0.54,0.49,0.46,0.53,0.5,0.49,0.47,0.45,0.53,0.55,0.5,0.4,0.3,0.29,0.27,0.18
ARISTA,15,16,0.13,25.0,0.21,0.05,0.27,0.18,0.14,0.18,0.27,0.3,0.37,0.37,0.37,0.39,0.43,0.41,0.37,0.37,0.39,0.39,0.35,0.27,0.35,0.24,0.18,0.1
ARISTA,16,17,0.34,20.0,0.13,0.02,0.09,0.11,0.25,0.34,0.45,0.43,0.45,0.43,0.46,0.43,0.42,0.47,0.37,0.36,0.41,0.42,0.41,0.35,0.4,0.32,0.21,0.18
ARISTA,17,601,0.92,25.0,0.02,0.02,0.07,0.08,0.24,0.3,0.37,0.37,0.38,0.38,0.41,0.4,0.43,0.35,0.36,0.39,0.63,0.54,0.32,0.24,0.18,0.11,0.07
ARISTA,601,602,0.08,25.0,0.0,0.0,0.22,0.09,0.16,0.22,0.22,0.16,0.22,0.27,0.35,0.35,0.39,0.31,0.35,0.39,0.45,0.42,0.27,0.16,0.16,0.09,0.09
ARISTA,602,603,0.04,35.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.33,0.33,0.33,0.33,0.33,0.43,0.33,0.33,0.33,0.2,0.0,0.0,0.0
ARISTA,603,604,0.12,25.0,0.33,0.38,0.0,0.0,0.0,0.12,0.21,0.17,0.25,0.25,0.32,0.29,0.29,0.32,0.38,0.46,0.46,0.32,0.32,0.38,0.21,0.17,0.0,0.0
ARISTA,604,605,0.12,25.0,0.22,0.11,0.11,0.11,0.25,0.35,0.32,0.4,0.38,0.4,0.4,0.43,0.45,0.49,0.54,0.56,0.47,0.45,0.49,0.35,0.28,0.2,0.25
ARISTA,605,606,0.11,25.0,0.13,0.19,0.0,0.08,0.25,0.37,0.37,0.37,0.33,0.33,0.37,0.4,0.46,0.43,0.43,0.52,0.6,0.52,0.43,0.29,0.25,0.2,0.14
ARISTA,606,607,0.06,20.0,0.09,0.0,0.0,0.09,0.16,0.27,0.32,0.22,0.16,0.16,0.22,0.32,0.36,0.32,0.32,0.43,0.53,0.48,0.27,0.22,0.09,0.09,0.0
ARISTA,607,608,0.04,10.0,0.0,0.0,0.0,0.14,0.08,0.25,0.25,0.14,0.14,0.14,0.2,0.25,0.33,0.33,0.33,0.37,0.48,0.43,0.25,0.14,0.14,0.08,0.08
ARISTA,608,609,0.08,35.0,0.12,0.0,0.12,0.0,0.0,0.12,0.3,0.5,0.46,0.36,0.3,0.41,0.58,0.67,0.63,0.73,0.77,0.71,0.56,0.41,0.36,0.22,0.22
ARISTA,609,610,0.08,35.0,0.12,0.0,0.12,0.0,0.0,0.12,0.22,0.5,0.46,0.36,0.3,0.41,0.58,0.68,0.64,0.65,0.75,0.78,0.73,0.56,0.41,0.36,0.22,0.12
ARISTA,610,611,0.25,40.0,0.0,0.08,0.0,0.0,0.04,0.16,0.51,0.41,0.34,0.29,0.39,0.52,0.7,0.63,0.63,0.74,0.78,0.75,0.57,0.18,0.12,0.0,0.08
ARISTA,611,612,0.45,45.0,0.03,0.0,0.02,0.12,0.2,0.38,0.54,0.43,0.37,0.37,0.52,0.6,0.68,0.68,0.65,0.76,0.78,0.77,0.63,0.31,0.25,0.18,0.14
ARISTA,612,613,0.98,60.0,0.02,0.03,0.02,0.0,0.05,0.12,0.4,0.44,0.36,0.3,0.35,0.46,0.59,0.67,0.67,0.64,0.68,0.72,0.71,0.64,0.32,0.23,0.17,0.07
ARISTA,613,614,0.05,50.0,0.17,0.17,0.17,0.17,0.17,0.39,0.39,0.51,0.39,0.51,0.51,0.61,0.61,0.51,0.61,0.61,0.61,0.61,0.61,0.51,0.39,0.17,0.17
